,num,ra,dec,Rmag,redshift,ID,KIDS_TILE,RAJ2000,DECJ2000,FLUX_RADIUS,CLASS_STAR,MAG_GAAP_u,MAG_GAAP_g,MAG_GAAP_r,MAG_GAAP_i,MAG_GAAP_Z,MAG_GAAP_Y,MAG_GAAP_J,MAG_GAAP_H,MAG_GAAP_Ks,MAGERR_GAAP_u,MAGERR_GAAP_g,MAGERR_GAAP_r,MAGERR_GAAP_i,MAGERR_GAAP_Z,MAGERR_GAAP_Y,MAGERR_GAAP_J,MAGERR_GAAP_H,MAGERR_GAAP_Ks,FLUX_GAAP_u,FLUXERR_GAAP_u,FLUX_GAAP_g,FLUXERR_GAAP_g,FLUX_GAAP_r,FLUXERR_GAAP_r,FLUX_GAAP_i,FLUXERR_GAAP_i,FLUX_GAAP_Z,FLUXERR_GAAP_Z,FLUX_GAAP_Y,FLUXERR_GAAP_Y,FLUX_GAAP_J,FLUXERR_GAAP_J,FLUX_GAAP_H,FLUXERR_GAAP_H,FLUX_GAAP_Ks,FLUXERR_GAAP_Ks,Z_B,Z_ML,EXTINCTION_u,EXTINCTION_g,EXTINCTION_r,EXTINCTION_i,angularsep
128,264,13.53387,-28.45892,22.88,0.43551,KiDSDR4 J005408.133-282732.50 ,KIDS_13.5_-28.2 ,13.533889,-28.45903,2.3288888931274414,0.011655979789793491,,23.86132049560547,23.150676727294922,23.113481521606445,22.804704666137695,23.365047454833984,22.525211334228516,22.21759033203125,21.85350227355957,,0.15574167668819427,0.08330294489860535,0.3018192648887634,0.2535110116004944,0.8357899785041809,0.3099760115146637,0.4746420085430145,0.3963339924812317,,,2.65610006211503e-10,3.8099998850293915e-11,5.122199886464784e-10,3.9300000753694775e-11,6.007500052973569e-10,1.669999971642966e-10,740.5474853515625,172.91236877441406,443.20928955078125,341.178466796875,966.2890625,275.8739013671875,1288.05859375,563.089599609375,1805.42724609375,659.0477294921875,0.39,3.25,0.07179504632949829,0.055942218750715256,0.03870056942105293,0.028758669272065163,0.40053982498057744
129,265,13.51118,-28.46608,22.82,1.30353,KiDSDR4 J005402.686-282758.27 ,KIDS_13.5_-28.2 ,13.511194,-28.466186999999998,2.1879830360412598,0.18510490655899048,23.32448959350586,23.210552215576172,23.265247344970703,23.217411041259766,22.373905181884766,21.92393684387207,22.031665802001953,22.147624969482422,22.14152717590332,0.30433377623558044,0.07383517175912857,0.08007599413394928,0.2903357148170471,0.1697539985179901,0.2202499955892563,0.19548499584197998,0.43997299671173096,0.5104609727859497,4.2810999190123766e-10,1.199999960510567e-10,4.83790008054541e-10,3.289999869759974e-11,4.609999881832749e-10,3.400000073150444e-11,5.459799834461876e-10,1.4600000375342148e-10,1101.354248046875,172.19544982910156,1671.400146484375,339.0571594238281,1522.4559326171875,274.11602783203125,1373.760009765625,556.6882934570312,1384.6929931640625,651.0166625976562,1.26,1.26,0.07145869731903076,0.05568014085292816,0.03851925954222679,0.02862394042313099,0.3877397501833744
130,266,13.55328,-28.45736,22.94,0.68301,KiDSDR4 J005412.794-282726.91 ,KIDS_13.5_-28.2 ,13.55331,-28.457476,2.9035539627075195,0.014844270423054695,23.857852935791016,24.301687240600586,23.283771514892578,22.113842010498047,22.01595115661621,22.151988983154297,21.6456356048584,20.921504974365234,20.59671401977539,0.6135507822036743,0.23239056766033173,0.08170095086097717,0.10579557716846466,0.12342800199985504,0.2748570144176483,0.13943099975585938,0.1460849940776825,0.12590700387954712,2.619000016856887e-10,1.4800000114334466e-10,1.7706999755340291e-10,3.7899999111301597e-11,4.531600095170063e-10,3.41000006010006e-11,1.5086000226816054e-09,1.4699999550948917e-10,1531.3641357421875,174.08750915527344,1354.697265625,342.9446105957031,2172.49853515625,278.9939270019531,4249.6171875,571.7813720703125,5744.9599609375,666.2109375,0.73,0.74,0.07164367288351059,0.05582426115870476,0.03861895948648453,0.02869803085923195,0.4282585217605732
131,267,13.53093,-28.46591,22.67,0.96102,KiDSDR4 J005407.440-282757.64 ,KIDS_13.5_-28.2 ,13.531002,-28.466012,3.2945690155029297,0.14121510088443756,23.36860466003418,23.580211639404297,23.114309310913086,22.009366989135742,22.011510848999023,21.959239959716797,21.384368896484375,21.203227996826172,21.47342872619629,0.3143080174922943,0.10535921156406403,0.07152708619832993,0.10980896651744843,0.12291300296783447,0.23061800003051758,0.1094060018658638,0.18816900253295898,0.2817769944667816,4.110700113635346e-10,1.1900000429498903e-10,3.441900098266615e-10,3.340000151452749e-11,5.297600136344727e-10,3.4899999556969874e-11,1.661100035299512e-09,1.6800000279815208e-10,1537.7855224609375,174.08750915527344,1617.9000244140625,343.6539001464844,2763.54931640625,278.47265625,3278.65576171875,568.224609375,2562.173095703125,664.9501953125,0.8700000000000001,0.88,0.07144304364919662,0.0556679405272007,0.038510821759700775,0.028617670759558678,0.43215426694351866
132,268,13.52309,-28.46982,22.43,1.02295,KiDSDR4 J005405.546-282811.61 ,KIDS_13.5_-28.2 ,13.523109,-28.469894,2.4811909198760986,0.10142750293016434,23.636137008666992,23.509546279907227,23.29088592529297,22.452728271484375,21.71355628967285,21.564006805419922,21.628480911254883,21.430572509765625,21.19869041442871,0.3989439308643341,0.11265400052070618,0.09575839340686798,0.1416177600622177,0.09241200238466263,0.15812399983406067,0.13452500104904175,0.22725200653076172,0.21436400711536407,3.2114000347860383e-10,1.1799999866113353e-10,3.671999926346814e-10,3.8099998850293915e-11,4.501299888381993e-10,3.970000023167941e-11,1.1040000025275276e-09,1.440000063634983e-10,2023.1007080078125,172.19544982910156,2328.091552734375,339.0571594238281,2207.02490234375,273.454833984375,2659.028564453125,556.5536499023438,3299.711669921875,651.484375,0.98,0.98,0.07196176797151566,0.05607211962342262,0.03879043087363243,0.02882545068860054,0.27310138552777996
133,271,13.56425,-28.46469,22.36,0.8201,KiDSDR4 J005415.432-282753.43 ,KIDS_13.5_-28.2 ,13.564302999999999,-28.464842,2.3073580265045166,0.861031174659729,,25.011322021484375,23.070091247558594,22.15006446838379,21.356428146362305,20.84042739868164,20.5579891204834,20.541704177856445,19.88477897644043,,0.3816709816455841,0.059796325862407684,0.12422440201044083,0.06648930162191391,0.08092249929904938,0.05058889836072922,0.10166800022125244,0.06434699892997742,,,9.216800239686407e-11,3.2399999350118946e-11,5.519800172493206e-10,3.0399998490748814e-11,1.4595999964228668e-09,1.669999971642966e-10,2811.86376953125,172.19544982910156,4534.89990234375,337.9970397949219,5916.5126953125,275.6746520996094,6030.23828125,564.6675415039062,11068.376953125,655.9761352539062,0.8600000000000001,0.88,0.07071497291326523,0.05510061979293823,0.03811835125088692,0.028326019644737244,0.5723308674409089
134,274,13.54779,-28.37007,0.0,0.18345,KiDSDR4 J005411.530-282213.24 ,KIDS_13.5_-28.2 ,13.548044,-28.370345,4.470734119415283,0.00585642084479332,23.39727020263672,22.790748596191406,22.23677635192871,22.065330505371094,22.120927810668945,21.827308654785156,21.976030349731445,21.737560272216797,23.188945770263672,0.358145534992218,0.0483565628528595,0.02920185774564743,0.09808983653783798,0.13561099767684937,0.18393799662590027,0.1654829978942871,0.28060999512672424,1.189210057258606,3.910700097087272e-10,1.2900000512239274e-10,7.027700088535482e-10,3.13000007856612e-11,1.1748999551031147e-09,3.1600000394149674e-11,1.5607000136697025e-09,1.4100000333971963e-10,1386.1522216796875,173.13340759277344,1822.1666259765625,308.6997375488281,1599.8807373046875,243.8468780517578,2002.099609375,517.444580078125,527.35107421875,577.6093139648438,0.39,0.39,0.08245477825403214,0.06424819678068161,0.044446609914302826,0.03302859887480736,1.2757129967432193
135,275,13.55553,-28.3848,22.62,0.98627,KiDSDR4 J005413.339-282305.56 ,KIDS_13.5_-28.2 ,13.555582000000001,-28.384878,3.483738899230957,0.008249872364103794,,24.392913818359375,23.287145614624023,22.48676109313965,22.18450927734375,21.565637588500977,21.15984344482422,20.995595932006836,20.273435592651367,,0.22629296779632568,0.08524195104837418,0.18022629618644714,0.15221600234508514,0.15533100068569183,0.0858888030052185,0.156482994556427,0.08832240104675293,,,1.6168999472654377e-10,3.3700001123015966e-11,4.4962000789183776e-10,3.529999903495451e-11,1.0663000482580287e-09,1.769999979917003e-10,1307.7911376953125,183.3468017578125,2319.484619140625,331.83740234375,3393.436279296875,268.4427490234375,3965.640380859375,571.5540771484375,7732.61083984375,629.0319213867188,0.99,1.04,0.08117824047803879,0.06325352936983109,0.04375850036740303,0.03251725062727928,0.32553444813563387
136,276,13.55045,-28.3833,23.25,0.8284,KiDSDR4 J005412.125-282300.17 ,KIDS_13.5_-28.2 ,13.550523,-28.383383000000002,3.1417479515075684,0.002167220925912261,23.289939880371094,23.919763565063477,23.46202850341797,23.01026725769043,22.596572875976562,22.702293395996094,22.482879638671875,22.96321678161621,22.66265106201172,0.3048289120197296,0.1285305917263031,0.09757640957832336,0.2506445646286011,0.22025099396705627,0.43681401014328003,0.28591498732566833,0.9439169764518738,0.7856469750404358,4.3810000072141975e-10,1.2299999907483539e-10,2.5003998871397926e-10,2.959999953477954e-11,3.8277001013220513e-10,3.440000020948908e-11,6.5842997720722e-10,1.5199999592319102e-10,894.762939453125,181.5103759765625,814.235595703125,327.5837097167969,1003.2786254882812,264.2010803222656,647.5336303710938,562.9526977539062,856.3502197265625,619.661376953125,0.7799999999999999,0.8300000000000001,0.08096463978290558,0.063087098300457,0.04364335909485817,0.032431699335575104,0.3778075812869415
137,277,13.56435,-28.40551,0.0,0.82612,KiDSDR4 J005415.533-282419.92 ,KIDS_13.5_-28.2 ,13.564724,-28.405534,4.176856994628906,0.0006404179730452597,23.786678314208984,24.162202835083008,22.760086059570312,21.7178955078125,21.263042449951172,20.77471160888672,20.464786529541016,19.982248306274414,19.925739288330078,0.5085048675537109,0.18603631854057312,0.05361036956310272,0.07819706201553345,0.06631559878587723,0.07551930099725723,0.04611470177769661,0.06306479871273041,0.06391149759292603,2.7756999476657995e-10,1.2999999687846042e-10,2.0017999757815375e-10,3.430000033999292e-11,7.311100058693398e-10,3.6100001460370734e-11,2.1660000459888806e-09,1.560000045808252e-10,3056.829833984375,186.70782470703125,4807.5302734375,334.39202880859375,6438.10009765625,273.4465026855469,10086.29296875,585.8604125976562,10652.20703125,627.0381469726562,0.74,0.76,0.07972481846809387,0.06212104111909866,0.0429750494658947,0.03193506971001625,1.1874445741284911
138,278,13.56471,-28.40548,21.88,0.8248,KiDSDR4 J005415.533-282419.92 ,KIDS_13.5_-28.2 ,13.564724,-28.405534,4.176856994628906,0.0006404179730452597,23.786678314208984,24.162202835083008,22.760086059570312,21.7178955078125,21.263042449951172,20.77471160888672,20.464786529541016,19.982248306274414,19.925739288330078,0.5085048675537109,0.18603631854057312,0.05361036956310272,0.07819706201553345,0.06631559878587723,0.07551930099725723,0.04611470177769661,0.06306479871273041,0.06391149759292603,2.7756999476657995e-10,1.2999999687846042e-10,2.0017999757815375e-10,3.430000033999292e-11,7.311100058693398e-10,3.6100001460370734e-11,2.1660000459888806e-09,1.560000045808252e-10,3056.829833984375,186.70782470703125,4807.5302734375,334.39202880859375,6438.10009765625,273.4465026855469,10086.29296875,585.8604125976562,10652.20703125,627.0381469726562,0.74,0.76,0.07972481846809387,0.06212104111909866,0.0429750494658947,0.03193506971001625,0.19939078412079117
139,279,13.55561,-28.39893,22.02,0.71882,KiDSDR4 J005413.365-282356.58 ,KIDS_13.5_-28.2 ,13.555688,-28.399051999999998,5.8195648193359375,0.0003147292882204056,23.98410415649414,23.1969051361084,22.349733352661133,21.666257858276367,21.468040466308594,21.04340934753418,20.744985580444336,20.839548110961914,20.384138107299805,0.6099114418029785,0.08003517240285873,0.039281487464904785,0.0922505259513855,0.08387850224971771,0.102851003408432,0.06388340145349503,0.14846700429916382,0.10496699810028076,2.314199942787809e-10,1.2999999687846042e-10,4.870099878928613e-10,3.5900001721378416e-11,1.0669000127805361e-09,3.860000166722166e-11,2.2715000991269108e-09,1.9300000486666136e-10,2530.923583984375,195.5264892578125,3753.584716796875,355.5757751464844,4973.6376953125,292.6426696777344,4579.29443359375,626.1878662109375,6983.52783203125,675.15771484375,0.75,0.75,0.0797281414270401,0.062123630195856094,0.04297684133052826,0.0319363996386528,0.5038942643238097
140,280,13.55951,-28.40734,22.76,0.49138,KiDSDR4 J005414.299-282426.69 ,KIDS_13.5_-28.2 ,13.55958,-28.407415,3.7274889945983887,0.00031770800705999136,23.496978759765625,23.815156936645508,23.057767868041992,22.78343963623047,22.687915802001953,23.032062530517578,22.411983489990234,21.73151206970215,23.191980361938477,0.3922002911567688,0.13468815386295319,0.07089166343212128,0.20993715524673462,0.24818100035190582,0.6082630157470703,0.2790760099887848,0.3189789950847626,1.3001999855041504,3.6264999336843573e-10,1.3100000251231592e-10,2.7568999860783094e-10,3.420000047049676e-11,5.559500082519264e-10,3.630000119936305e-11,8.119599992362225e-10,1.5699999633689288e-10,823.0130004882812,188.12709045410156,601.2250366210938,336.8247985839844,1071.291259765625,275.363037109375,2013.8428955078125,591.6473999023438,525.947998046875,629.8359375,0.47000000000000003,0.35,0.07914005219936371,0.06166538968682289,0.042659830302000046,0.03170083090662956,0.34932990820036025
141,281,13.54861,-28.4008,22.93,0.28908,KiDSDR4 J005411.677-282403.15 ,KIDS_13.5_-28.2 ,13.548657,-28.400876,1.9960980415344238,0.9558144211769104,23.59329605102539,23.935832977294922,23.272960662841797,23.187278747558594,22.34105110168457,23.01749038696289,22.388402938842773,22.50252342224121,22.379789352416992,0.5201327204704285,0.1672326624393463,0.09356921166181564,0.33360713720321655,0.1731099933385849,0.5713919997215271,0.2566640079021454,0.6101599931716919,0.5815920233726501,3.319000074775147e-10,1.5899999372681606e-10,2.467100135294942e-10,3.7999998980797756e-11,4.5601999953959194e-10,3.9300000753694775e-11,5.597800001311271e-10,1.7199999757799844e-10,1132.8431396484375,180.6204833984375,609.3944702148438,320.70684814453125,1094.8538818359375,258.8197021484375,990.0046997070312,556.3609619140625,1111.2734375,595.271484375,0.72,0.72,0.07902220636606216,0.0615735687315464,0.04259631037712097,0.031653620302677155,0.3114625576822349
142,282,13.55068,-28.40457,22.81,1.0997,KiDSDR4 J005412.164-282417.10 ,KIDS_13.5_-28.2 ,13.550685,-28.404750999999997,4.030447006225586,0.25602638721466064,23.821128845214844,25.22921371459961,23.51173973083496,22.790512084960938,21.457128524780273,20.9145565032959,20.470346450805664,20.159452438354492,19.81180763244629,0.6414210200309753,0.4764350652694702,0.11716364324092865,0.23281154036521912,0.07698869705200195,0.08262760192155838,0.04407669976353645,0.07093840092420578,0.05455309897661209,2.691399880738743e-10,1.5899999372681606e-10,7.497499843189814e-11,3.289999869759974e-11,3.660400038629774e-10,3.950000049268709e-11,8.068000156846722e-10,1.7300000321185394e-10,2557.220947265625,181.3304901123047,4227.45947265625,321.72161865234375,6406.0703125,260.06146240234375,8567.935546875,559.8002319335938,11831.3349609375,594.468017578125,0.93,0.92,0.07876197248697281,0.061370790004730225,0.04245603084564209,0.03154937922954559,0.651792331333911
143,283,13.53389,-28.39621,22.31,0.63182,KiDSDR4 J005408.136-282346.55 ,KIDS_13.5_-28.2 ,13.533901,-28.396265,3.702157974243164,0.00881191622465849,23.510282516479492,23.64055061340332,23.009708404541016,22.730775833129883,22.010122299194336,21.949337005615234,21.601898193359375,21.817983627319336,21.786230087280273,0.4179868996143341,0.12635360658168793,0.07545671612024307,0.22287055850028992,0.12933099269866943,0.2185470014810562,0.12772299349308014,0.3333750069141388,0.3472590148448944,3.584600116735004e-10,1.3800000031594095e-10,3.239500057095057e-10,3.769999937230928e-11,5.813100001361704e-10,4.0399999318152524e-11,8.525299910466799e-10,1.7500000060177712e-10,1536.7099609375,183.04954528808594,1630.021240234375,328.10626220703125,2259.438232421875,265.7935791015625,1859.7945556640625,571.0493774414062,1919.961181640625,614.076171875,0.81,0.8200000000000001,0.07845214754343033,0.061129380017519,0.04228902980685234,0.03142527863383293,0.20104103943771592
144,287,13.52054,-28.40257,23.91,0.98032,KiDSDR4 J005404.942-282409.67 ,KIDS_13.5_-28.2 ,13.520594,-28.402687,2.839353084564209,0.5393072962760925,,,23.960493087768555,22.518505096435547,21.657751083374023,21.362396240234375,20.632295608520508,20.041473388671875,19.775556564331055,,,0.14738093316555023,0.15491078794002533,0.09220319986343384,0.12392400205135345,0.05061430111527443,0.06306710094213486,0.051981400698423386,,,,,2.4237001294835636e-10,3.289999869759974e-11,1.0373000236540975e-09,1.4800000114334466e-10,2126.892333984375,180.6204833984375,2800.05615234375,319.59320068359375,5520.392578125,257.3466796875,9553.6767578125,554.9437866210938,12234.96875,585.7695922851562,1.0,1.0,0.07666841894388199,0.05973951891064644,0.041327521204948425,0.030710779130458832,0.4545879988463616
145,288,13.5192,-28.40365,0.0,0.68969,KiDSDR4 J005404.695-282413.42 ,KIDS_13.5_-28.2 ,13.519563,-28.403728,5.675827980041504,0.03279285877943039,,25.031309127807617,23.15302276611328,22.13311767578125,21.876602172851562,21.961139678955078,20.9669246673584,20.91999053955078,20.709068298339844,,0.44941800832748413,0.07324545830488205,0.11302106082439423,0.11544699966907501,0.22192500531673431,0.07161460071802139,0.14735199511051178,0.12761500477790833,,,9.011200119424245e-11,3.729999989432464e-11,5.099199951175137e-10,3.440000020948908e-11,1.4794000469109392e-09,1.539999933131142e-10,1738.724609375,184.88026428222656,1613.1529541015625,329.728759765625,4056.121826171875,267.5398254394531,4253.50830078125,577.2701416015625,5178.27392578125,608.64453125,0.5700000000000001,0.55,0.0765027105808258,0.05961040034890175,0.041238199919462204,0.030644400045275688,1.1832851703525202
146,291,13.51606,-28.43211,23.47,1.00245,KiDSDR4 J005403.866-282555.90 ,KIDS_13.5_-28.2 ,13.516112,-28.432195999999998,2.1516590118408203,0.07443291693925858,23.64093589782715,24.12421417236328,23.893524169921875,23.099876403808594,22.474905014038086,21.742616653442383,21.492429733276367,20.970312118530273,21.30678367614746,0.3876657485961914,0.1673652082681656,0.13918615877628326,0.26252686977386475,0.1873999983072281,0.18626099824905396,0.11877600103616714,0.14877699315547943,0.23688000440597534,3.192799913342981e-10,1.1399999694239327e-10,2.0823999469232746e-10,3.209999974163047e-11,2.581999891670961e-10,3.309999843659206e-11,6.07950023656656e-10,1.4699999550948917e-10,1002.9544067382812,173.11129760742188,1974.2890625,338.6952819824219,2500.96533203125,273.59686279296875,4062.33447265625,556.6578369140625,2986.81884765625,651.647216796875,1.33,1.37,0.07347176969051361,0.05724870041012764,0.03960438817739487,0.029430309310555458,0.3506450874297582
